,idSite,accessLevel,owner,is_admin,name,identifier,idUser,pvMax,timezone,phonenumber,notes,geofence,geofenceEnabled,realtimeUpdates,hasMains,hasGenerator,noDataAlarmTimeout,alarmMonitoring,invalidVRMAuthTokenUsedInLogRequest,syscreated,grafanaEnabled,shared,device_icon,datesubmited
175,97934,1,True,True,EB0150_SW_Ecobank Akure Branch,1862e4805d03,19965,0,UTC,,,,False,True,0,0,,1,0,1614874053,0,False,generator,
176,96412,0,True,False,"EB0151_SW_ECOBANK IDI-APE, IBADAN, OYO STATE",507224b29622,19965,0,UTC,,,,False,True,0,0,,1,0,1613841947,0,False,generator,
177,98472,1,True,True,EB0152_SW_ECOBANK OSOGBO,507224b16b5d,19965,0,UTC,,,,False,True,0,0,,1,0,1615278425,0,False,grid,
178,93362,1,True,True,"EB0153_SW_Ecobank Akure, Ondo Town",88c2558363e8,19965,0,UTC,,,,False,True,0,0,,1,0,1611749541,0,False,generator,
179,98253,1,True,True,EB0154_SW_Ecobank UNAD Ekiti,507224b74a8b,19965,0,UTC,,,,False,True,0,0,,1,0,1615122889,0,False,solar,
180,102947,1,True,True,"EB0155_NW_Ecobank Ali Akilu Road, Kaduna",507224b74eb3,19965,0,UTC,,,,False,True,0,0,,1,0,1617811337,0,False,battery,
181,108140,1,True,True,EB0156_NC_Lokoja Obajana,507224b15aac,19965,0,UTC,,,,False,True,0,0,,1,0,1620747423,0,False,solar,
182,97319,1,True,True,EB0157_SW_Ecobank Isheri,507224b17627,19965,0,UTC,09045384909,,,False,True,1,1,,1,0,1614440906,0,False,battery,
183,108465,1,True,True,EB0158_SS_Ecobank  Eket Akwa Ibom,507224b27d62,19965,0,UTC,,,,False,True,0,0,,1,0,1620910794,0,False,battery,
184,108786,1,True,True,EB0159_SE_ Ecobank Assumpta,7c386659af86,19965,0,UTC,07017467576,,,False,True,0,0,,1,0,1621177138,0,False,generator,
185,109874,1,True,True,EB0160_SE_ Ecobank Umuahia,0479b7eceb2c,19965,0,UTC,,,,False,True,1,1,,1,0,1621780574,0,False,generator,
186,100565,1,True,True,EB0161_SS_Ecobank_UghellI,507224b286e2,19965,0,UTC,,,,False,True,0,0,,1,0,1616426041,0,False,battery,
187,98502,1,True,True,EB0162_SW_Ecobank Sango-Otta,1862e4805d15,19965,0,UTC,,,,False,True,1,1,,1,0,1615286881,0,False,generator,
188,101858,1,True,True,"EB0163_SS_ECOBANK RUMUOKORO, PH",1862e4805d5d,19965,0,UTC,,,,False,True,0,0,,1,0,1617118120,0,False,battery,
189,97691,0,True,False,Ecobank Mobile Rd. EB0117,507224b29e7c,19965,0,UTC,,,,False,True,0,0,,1,0,1614756982,0,False,solar,
190,52670,0,True,False,"FB0001_SW_Fidelity Bank, Ojota, Lagos",507224b2923c,19965,0,Africa/Lagos,08187133257,,,False,True,0,0,,1,0,1580560627,0,False,grid,
191,54791,0,True,False,"FB0002_SW_Fidelity Oniru, Lagos",508cb1cc22a6,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1582905250,0,False,grid,
192,113823,1,True,True,FC0001_SW_FCMB Surulere 1,0035ff645bc7,19965,0,UTC,,,,False,True,0,0,,1,0,1623873538,0,False,generator,
193,6677,1,True,True,"FC0002_SW_FCMB Ajah, Lagos",6cecebc31398,19965,18904,Africa/Lagos,,,,False,True,0,0,900.0,1,0,1463080387,0,False,battery,
194,6805,1,True,True,"FC0003_SW_FCMB Warehouse Road, Apapa, Lagos",6cecebc2d25a,19965,23167,Africa/Lagos,,,,False,True,0,0,,1,0,1463754701,0,False,generator,
195,9269,0,True,False,"FC0004_SW_FCMB Agbowo, Ibadan, Oyo",507224eb556d,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1478007509,0,False,generator,
196,8337,0,True,False,"FC0005_SW_FCMB  Bodija, Ibadan, Oyo",6cecebc23c3d,19965,23867,Africa/Lagos,,,,False,True,0,0,,1,0,1472820559,0,False,generator,
197,7486,1,True,True,"FC0006_NC_FCMB Gana, Maitama, Abuja, FCT",6cecebbce3cf,19965,23554,Africa/Lagos,,,,False,True,0,0,,1,0,1467720469,0,False,generator,
198,12672,1,True,True,"FC0007_NC_FCMB Kuje, Abuja, FCT",6ceceb8d85c8,19965,0,Africa/Lagos,08036809094,,,False,True,0,0,,1,0,1497086994,0,False,grid,
199,7525,1,True,True,"FC0008_NC_FCMB Mediteranean, Maitama, Abuja, FCT",6cecebc2453a,19965,26953,Africa/Lagos,,,,False,True,0,0,,1,0,1467895591,0,False,solar,
200,62910,1,True,True,FC0009_NC_FCMB PH Crescent Abuja FCT,0479b7f18147,19965,0,UTC,,,,False,True,1,1,,1,0,1592410445,0,False,generator,
201,22148,1,True,True,"FC0010_NC_FCMB Ladoke, Garki 2, Abuja, FCT",985dadcb1a4e,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1529354359,0,False,battery,
202,64650,1,True,True,FC0012_NW_FCMB Bompai Rd Kano,c4edba87b9ff,19965,0,UTC,,,,False,True,0,0,,1,0,1593979705,0,False,generator,
203,36736,1,True,True,"FC0015_SS_FCMB Transamadi 1, Port Harcourt, Rivers",9884e38cf883,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1558507568,0,False,battery,
204,26656,0,True,False,"FC0016_SW_FCMB Idimu, Lagos",9884e3b397cd,19965,0,UTC,,,,False,True,1,1,,1,0,1538493728,0,False,generator,
205,45541,0,True,False,"FC0017_SW_FCMB Alagbado, Lagos",9884e38d3c3c,19965,0,UTC,,,,False,True,1,1,,1,0,1570717501,0,False,battery,
206,27014,1,True,True,"FC0018_NW_FCMB Zaria Road, Kaduna",9884e3b3d2d4,19965,0,UTC,,,,False,True,0,0,,1,0,1539168292,0,False,solar,
207,27736,1,True,True,"FC0019_NW_FCMB Katsina 1, Katsina",9884e3b36c36,19965,0,UTC,,,,False,True,0,0,,0,0,1540475454,0,False,solar,
208,27269,1,True,True,"FC0020_SW_FCMB Akute, Ogun",9884e3b3f8d4,19965,0,UTC,,,,False,True,1,1,,1,0,1539688106,0,False,grid,
209,27501,1,True,True,"FC0021_SS_FCMB Ikot Ekpene, Akwa Ibom",9884e3b405ee,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1540201587,0,False,solar,
210,27176,0,True,False,"FC0022_SW_FCMB MM Way, Ilorin, Kwara",9884e3aed7ed,19965,0,UTC,,,,False,True,0,0,,1,0,1539530887,0,False,grid,
211,25881,0,True,False,"FC0023_SW_FCMB FMC Abeokuta, Ogun",9884e3b3f01f,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1536957604,0,False,grid,
212,27159,0,True,False,"FC0024_SW_FCMB Ijebu Ode 2, Imepe, Ogun",985dadcae820,19965,0,Africa/Lagos,,"<p>Number Of Panels: &nbsp; &nbsp; 100</p>

<p>Number of Acs: &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; 27</p>

<p>Total HP: &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; 43.5</p>

<p>Avg Daily kWh Cons.:&nbsp; 280kWh</p>
",,False,True,1,1,,1,0,1539512290,0,False,grid,
213,27594,0,True,False,"FC0025_SW_FCMB Mushin, Lagos",38d2692bc256,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1540323089,0,False,battery,
214,27752,0,True,False,"FC0026_SS_FCMB Oyigbo, Port Harcourt, Rivers",985dadcadd63,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1540496977,0,False,generator,
215,29217,0,True,False,"FC0027_SW_FCMB Kwara Poly, Ilorin, Kwara",9884e3b31a80,19965,0,UTC,,"<p>Number of Panels: &nbsp; 54</p>

<p>Number of ACs: &nbsp; &nbsp; &nbsp;&nbsp; 9</p>

<p>Total Hp: &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; 13.5</p>

<p>&nbsp;</p>
",,False,True,1,1,,1,0,1543742727,0,False,solar,
216,29209,0,True,False,"FC0028_SW_FCMB Akowonjo, Egbeda, Lagos",9884e38cfe5e,19965,0,UTC,,,,False,True,0,0,,1,0,1543688650,0,False,battery,
217,31408,1,True,True,"FC0029_SS_FCMB Garrison, Port Harcourt, Rivers",6064054c8c73,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1549302156,0,False,generator,
218,30027,1,True,True,"FC0030_NC_FCMB Minna, Niger",9884e3b3385e,19965,0,UTC,,,,False,True,0,0,,1,0,1545298177,0,False,battery,
219,31644,1,True,True,"FC0031_NC_FCMB Suleja, Niger",9884e38a475b,19965,0,UTC,,,,False,True,1,1,,1,0,1549652635,0,False,battery,
220,33561,1,True,True,"FC0032_NW_FCMB Dutse, Jigawa",6064054c5e34,19965,0,UTC,,,,False,True,0,0,,1,0,1553094983,0,False,battery,
221,30729,1,True,True,"FC0033_NW_FCMB Sokoto, Sokoto",9884e38d5aa0,19965,0,UTC,,,,False,True,0,0,,1,0,1547653386,0,False,generator,
222,42023,1,True,True,"FC0034_SS_FCMB Oron Road, Uyo, Akwa Ibom",6064054c8414,19965,0,Africa/Lagos,08187133194,,,False,True,0,0,,1,0,1566138156,0,False,generator,
223,34782,1,True,True,"FC0035_NC_FCMB British American Junction, Jos, Plateau",606405279e91,19965,0,UTC,,,,False,True,0,0,,1,0,1555236985,0,False,battery,
224,127661,1,True,True,FC0036_SS_RUMOKORO,0cb2b7b80c8b,19965,0,Africa/Lagos,,,,True,True,0,0,,1,0,1631375565,0,False,battery,
225,33386,0,True,False,"FC0037_SS_FCMB Calabar, Cross River",7c669d45d023,19965,0,UTC,,,,True,True,1,1,,1,0,1552747390,0,False,grid,
226,30509,1,True,True,"FC0038_NC_FCMB Kubwa, Abuja, FCT",9884e3969276,19965,0,UTC,,,,False,True,0,0,,1,0,1547133273,0,False,battery,
227,31406,1,True,True,"FC0039_SS_FCMB Effurun, Warri, Delta",0479b7eca5f0,19965,0,UTC,,,,False,True,0,0,,1,0,1549295774,0,False,generator,
228,31240,1,True,True,"FC0040_SE_FCMB Garden Avenue, Enugu",9884e3b332b6,19965,0,UTC,,,,False,True,0,0,,0,0,1548847688,0,False,grid,
229,31010,1,True,True,"FC0041_NE_FCMB Damaturu, Yobe",985dad36dbb0,19965,0,UTC,,,,True,True,0,0,,1,0,1548315666,0,False,generator,
230,30195,1,True,True,"FC0042_SS_FCMB Eket, Akwa Ibom",d0ff50e9bbaf,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1545927382,0,False,generator,
231,31370,0,True,False,"FC0043_SW_FCMB Okota, Lagos",9884e396744b,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1549131961,0,False,grid,
232,29885,0,True,False,"FC0044_SW_FCMB Ijebu-Ode 1, Ogun",606405279ed6,19965,0,UTC,,,,False,True,1,1,,1,0,1545057366,0,False,grid,
233,30857,0,True,False,"FC0045_SW_FCMB Sango Ota, Ogun",0cb2b7b981bd,19965,0,UTC,,,,False,True,0,0,,1,0,1547930717,0,False,battery,
234,30545,0,True,False,"FC0046_SS_FCMB Umuahia 1, Abia",9884e39849c5,19965,0,UTC,,,,False,True,0,0,,1,0,1547211820,0,False,battery,
235,58187,1,True,True,"FC0047_SW_FCMB Lagere,Ile Ife,Osun",0479b7efc38a,19965,0,Africa/Lagos,,,,False,True,1,1,,0,0,1587040190,0,False,generator,
236,42972,1,True,True,"FC0048_NE_FCMB Bauchi, Bauchi",6064054c720c,19965,0,UTC,,,,False,True,1,1,,1,0,1567433120,0,False,solar,
237,30337,0,True,False,"FC0049_SW_FCMB Ogba, Ikeja, Lagos",6064054fbdeb,19965,0,UTC,,,,False,True,1,1,,1,0,1546619279,0,False,generator,
238,33861,1,True,True,"FC0050_SW_FCMB Broad Street, Lagos",6064054ff27d,19965,0,UTC,,,,False,True,0,0,,1,0,1553679959,0,False,grid,
239,34078,1,True,True,"FC0051_SE_FCMB Zik Avenue, Awka, Anambra",9884e3968426,19965,0,UTC,,,,False,True,1,1,,1,0,1554101736,0,False,generator,
240,33666,1,True,True,"FC0052_NW_FCMB Kachia Police, Kachia, Kaduna",985dad36eb72,19965,0,UTC,,,,False,True,0,0,,1,0,1553272836,0,False,battery,
241,36144,0,True,False,"FC0053_SW_FCMB Agege, Lagos",9884e38d22a2,19965,0,UTC,,,,False,True,1,1,,1,0,1557504292,0,False,grid,
242,37378,0,True,False,"FC0054_SW_FCMB Airport Road, Lagos",6064054c843b,19965,0,Africa/Lagos,,,,False,True,0,0,,0,0,1559405974,0,False,grid,
243,31306,1,True,True,"FC0055_SS_FCMB Abak Rd, Uyo, Akwa Ibom",985dadcb7657,19965,0,Africa/Lagos,08148002701,,,False,True,1,1,,1,0,1548956534,0,False,battery,
244,40766,1,True,True,"FC0056_SS_FCMB Transamadi 2, Port Harcourt, Rivers",9884e38a4db2,19965,0,Africa/Lagos,09012915525,,,False,True,0,0,,1,0,1564330751,0,False,generator,
245,45074,1,True,True,"FC0057_SS_FCMB Yenagoa, Bayelsa",9884e39841a6,19965,0,Africa/Lagos,08068778234,,,False,True,0,0,,1,0,1570111392,0,False,generator,
246,46584,0,True,False,"FC0058_SW_FCMB Oba Akran 1, Ikeja, Lagos",6064054c80b7,19965,0,Africa/Lagos,08073388126,,,False,True,0,0,,1,0,1572107588,0,False,solar,
247,44729,1,True,True,"FC0059_SE_FCMB Obosi Electrical, Onitsha, Anambra",6064054c9bf7,19965,0,Africa/Lagos,09033006815,,,False,True,0,0,,1,0,1569771879,0,False,generator,
248,48036,1,True,True,"FC0060_NC_FCMB Lafia 2, Nassarawa",6064054cbd41,19965,0,UTC,,,,False,True,0,0,,1,0,1573987575,0,False,generator,
249,44706,1,True,True,"FC0061_SW_FCMB Ikorodu, Lagos",6064054ceaa9,19965,0,UTC,09011583140,,,False,True,1,1,,1,0,1569684977,0,False,battery,
250,48039,1,True,True,"FC0063_NW_FCMB Gusau, Zamfara",6064050be86e,19965,0,UTC,,,,False,True,1,1,,1,0,1573995457,0,False,grid,
251,46628,1,True,True,"FC0064_SS_FCMB Mission Road, Benin, Edo",6064054fcb25,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1572257093,0,False,solar,
252,46642,1,True,True,"FC0065_SS_FCMB Calabar Road, Ikom",6064054fad6e,19965,0,UTC,,,,False,True,1,1,,1,0,1572267580,0,False,battery,
253,43617,0,True,False,"FC0066_SW_FCMB Yaba Street, Ondo (Old)",9884e39833bc,19965,0,Africa/Lagos,09012561399,,,False,True,0,0,,1,0,1568216709,0,False,battery,
254,65930,0,True,False,"FC0066_SW_FCMB Yaba Street,Ondo",0479b7f292b3,19965,0,UTC,09012561399,,,False,True,0,0,,1,0,1594992751,0,False,battery,
255,45231,1,True,True,"FC0067_SS_FCMB Bori, Rivers",9884e38d5a8e,19965,0,Africa/Lagos,08038109859,,,False,True,0,0,,1,0,1570376912,0,False,battery,
256,46378,0,True,False,"FC0068_SW_FCMB Abeokuta, Ogun",6064054c942a,19965,0,UTC,08073388094,,,False,True,0,0,,1,0,1571825573,0,False,battery,
257,45679,1,True,True,"FC0069_SE_FCMB Wetheral Road 1, Owerri, Imo",0479b7ec5df9,19965,0,Africa/Lagos,07010126193,,,False,True,0,0,,1,0,1570954667,0,False,generator,
258,45689,0,True,False,"FC0070_SW_FCMB Sabo Garage, Ojoo, Ibadan, Oyo",507224b752d2,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1570981959,0,False,battery,
259,43924,0,True,False,"FC0071_SW_FCMB Oshodi, Lagos",9884e39bdc9d,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1568647769,0,False,battery,
260,49452,1,True,True,"FC0072_NC_FCMB Sabon Tasha Keffi, Nassarawa",9884e3965a91,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1575818246,0,False,generator,
261,48599,1,True,True,FC0073_NC_Bwari Abuja,0cb2b7b81156,19965,0,UTC,,,,False,True,1,1,,1,0,1574688985,0,False,battery,
262,47060,1,True,True,"FC0074_NC_FCMB Wuse 2, Abuja, FCT",9884e38d27b2,19965,0,UTC,,,,False,True,0,0,,1,0,1572785631,0,False,grid,
263,50809,1,True,True,"FC0075_SW_FCMB Creek Apapa, Lagos",6064054fb2b6,19965,0,Africa/Lagos,,,,True,True,0,0,,1,0,1578065165,0,False,battery,
264,49024,1,True,True,"FC0076_NC_FCMB Area 8 Ogbomosho, Garki, Abuja",6064054c900e,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1575134679,0,False,generator,
265,49479,1,True,True,"FC0077_NE_FCMB Gombe, Gombe",9884e396450b,19965,0,UTC,,,,False,True,0,0,,1,0,1575884318,0,False,battery,
266,49038,1,True,True,FC0078_NC_Lokoja 1 Kogi,6064052798ba,19965,0,UTC,,,,False,True,0,0,,1,0,1575199936,0,False,generator,
267,49823,1,True,True,"FC0079_NE_FCMB Yola, Adamawa",9884e39849fe,19965,0,UTC,,,,False,True,0,0,,1,0,1576227935,0,False,battery,
268,49497,1,True,True,"FC0080_NE_FCMB Makurdi, Benue",6064054cdc32,19965,0,UTC,07064352366,,,False,True,0,0,20.0,1,0,1575892414,0,False,generator,
269,67999,1,True,True,FC0082_NW_FCMB Birnin Kebbi II,9884e38d02be,19965,0,UTC,,,,False,True,0,0,,1,0,1596733943,0,False,battery,
270,50162,1,True,True,"FC0083_NE_FCMB Maiduguri, Borno",6064054ce1c2,19965,0,UTC,,,,False,True,0,0,,1,0,1576670903,0,False,generator,
271,49999,1,True,True,"FC0084_SS_FCMB Ughelli, Delta",0cb2b7b98fa3,19965,0,UTC,,,,False,True,0,0,,1,0,1576512735,0,False,battery,
272,47759,1,True,True,"FC0086_SE_FCMB Nnewi, Anambra",6064054fbda9,19965,0,UTC,,,,False,True,0,0,,1,0,1573625066,0,False,battery,
273,49049,1,True,True,"FC0087_SE_FCMB Abakaliki, Ebonyi",9884e38d1724,19965,0,UTC,,,,False,True,0,0,,1,0,1575219852,0,False,generator,
274,69242,1,True,True,"FC0088_SW_FCMB Abattoir, Agege, Lagos.",0479b7f1f67a,19965,0,UTC,,,,False,True,0,0,,1,0,1597779135,0,False,generator,
275,49996,1,True,True,FC0089_NC_MM-Way Jos,9884e38d1772,19965,0,UTC,,,,False,True,0,0,,1,0,1576511980,0,False,generator,
276,50513,1,True,True,FC0090_NE_Commercial road Bauchi,9884e39635d1,19965,0,UTC,07064352366,,,False,True,0,0,,1,0,1577108842,0,False,generator,
277,50619,1,True,True,"FC0092_NC_FCMB Asokoro, Abuja",f45eab69a0c7,19965,0,UTC,,,,False,True,0,0,,1,0,1577463813,0,False,generator,
278,50850,1,True,True,"FC0093_NE_FCMB Azare, Bauchi",6064054ce607,19965,0,UTC,07064352366,,,False,True,1,1,,1,0,1578159992,0,False,generator,
279,49406,1,True,True,FC0094_NC_FCMB Gwagwalada,9884e3965ac1,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1575720579,0,False,battery,
280,49084,1,True,True,"FC0095_SW_FCMB Agbara, Ogun state",9884e38d279a,19965,0,UTC,08187133215,,,False,True,0,0,,1,0,1575289971,0,False,battery,
281,49437,1,True,True,FC0096_NW_Ali Akilu Kaduna,9884e3967be4,19965,0,UTC,,,,False,True,1,1,,1,0,1575803305,0,False,battery,
282,50004,1,True,True,"FC0097_SW_FCMB ILUPEJU, LAGOS",507224b7297d,19965,0,UTC,09019703457,,,False,True,0,0,,1,0,1576514774,0,False,grid,
283,68186,0,True,False,"FC0100_SE_FCMB Presidential Road, Enugu",508cb1e392bd,19965,0,UTC,08066944758,,,False,True,0,0,,1,0,1596901259,0,False,generator,
284,50859,0,True,False,"FC0101_SE_FCMB Nsukka, Enugu",04a316e6c1dc,19965,0,UTC,,,,False,True,1,1,,1,0,1578229683,0,False,solar,
285,53758,1,True,True,"FC0102_SE_FCMB OKO, ANAMBRA",508cb1cb59ea,19965,0,UTC,,,,False,True,0,0,,1,0,1581918812,0,False,battery,
286,51838,1,True,True,"FC0103_SE_FCMB New Market Road 1, Onitsha, Anambra",f45eab698b17,19965,0,UTC,,,,False,True,0,0,,1,0,1579604697,0,False,battery,
287,50684,1,True,True,"FC0105_SE_FCMB Faulks rd. Aba, Abia state",506583645246,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1577718275,0,False,battery,
288,49948,1,True,True,"FC0106_SW_FCMB Ilesha, Osun",9884e38a588d,19965,0,Africa/Lagos,09011264067,,,False,True,0,0,,0,0,1576435068,0,False,generator,
289,49992,1,True,True,"FC0107_NC_FCMB Mararaba Karu, Nassarawa",9884e38d317c,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1576509433,0,False,battery,
290,50509,1,True,True,"FC0109_NW_FCMB Sabon Tasha, Kaduna",508cb1e204f5,19965,0,UTC,,,,False,True,0,0,,1,0,1577105835,0,False,battery,
291,50979,1,True,True,"FC0111_SW_FCMB Yaba, Surulere, Lagos",f45eabfb0ad1,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1578421563,0,False,battery,
292,51324,1,True,True,"FC0112_NW_FCMB Kachia Road, Kaduna",f45eabf9668d,19965,0,UTC,,,,False,True,1,1,,1,0,1578938212,0,False,solar,
293,63971,1,True,True,"FC0113_SS_FCMB Warri 1, Delta",508cb1cbf2bc,19965,0,UTC,07043571335,,,False,True,0,0,,1,0,1593429188,0,False,battery,
294,68991,0,True,False,FC0114_SE_FCMB Market Road Enugu,d0ff5039dbbb,19965,0,UTC,09031340476,,,False,True,0,0,,1,0,1597590421,0,False,generator,
295,66204,0,True,False,FC0115_SS_FCMB Yenagoa II,0479b7ef4707,19965,0,UTC,07042840573,,,False,True,0,0,,1,0,1595266339,0,False,generator,
296,56131,0,True,False,"FC0116_SS_FCMB Warri 2, Airport Road, Warri, Delta",508cb1e3bf1d,19965,0,UTC,07064352366,,,False,True,0,0,,1,0,1584354432,0,False,generator,
297,62336,0,True,False,"FC0117_SW_FCMB Kingsway, Awolowo Road, Ikoyi, Lagos",7c38665ab59c,19965,0,Africa/Lagos,09045547359,,,False,True,0,0,,1,0,1591877605,0,False,grid,
298,68222,0,True,False,"FC0118_SW_FCMB Awolowo Road, Ikoyi, Lagos",0479b7a38e0e,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1596970624,0,False,battery,
299,68068,1,True,True,FC0119_SW_Fcmb Molete,4c3fd33ee788,19965,0,Africa/Lagos,08037810683,,,False,True,0,0,,1,0,1596797018,0,False,battery,
300,21769,0,True,False,"FL0001_SW_Friesland Campina Fashola, Oyo",9884e3b32bca,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1528543616,0,False,solar,
301,21937,0,True,False,"FL0002_SW_Friesland Campina Maya, Oyo",9884e3b3adf7,19965,0,Africa/Lagos,,,,False,True,0,1,,1,0,1528928189,0,False,solar,
302,54943,0,True,False,"FN0001_SS_First Bank Ugep, Cross River",508cb1cb7b7d,19965,0,UTC,,,,False,True,0,0,,1,0,1583161145,0,False,generator,
303,55628,0,True,False,"FN0002_NW_First Bank Bichi, Kano",508cb1e34bb7,19965,0,UTC,,,,False,True,0,0,,1,0,1583854936,0,False,battery,
304,28328,0,True,False,"GS0001_SW_Greensprings Schools, Ikoyi, Lagos",508cb1e2735d,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1541700021,0,False,solar,
305,29157,0,True,False,"GS0002_SW_Greensprings Schools Anthos House, Lekki, Lagos",606405279ec4,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1543581270,0,False,battery,
306,35746,0,True,False,"HB0001_SW_Heritage Bank Awolowo Road, Ikoyi, Lagos",9884e38cf8e0,19965,0,UTC,,,,False,True,1,1,,1,0,1556894401,0,False,grid,
307,34844,0,True,False,"HB0002_SW_Heritage Bank Apapa-Oshodi, Lagos",6064054c970a,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1555340928,0,False,generator,
308,22116,1,True,True,"HL0001_SW_Helios Investment Ikoyi, Lagos",985dadcb9d7c,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1529328213,0,False,battery,
309,97448,1,True,True,HQ0003_Abuja Office_No 4. IBM Haruna Street Utako Abuja,c4f312812645,19965,0,UTC,,,,False,True,0,0,,1,0,1614597816,0,False,battery,
310,50810,1,True,True,"IC0001_SW_InfraCredit Victoria Island, Lagos",c4f31274ee12,19965,0,UTC,09013030197,,,False,True,1,1,,1,0,1578065946,0,False,solar,
311,99482,1,True,True,Mr Femi,508cb1e37c0a,19965,0,UTC,,,,False,True,0,0,,1,0,1615828618,0,False,generator,
312,76842,1,True,True,"New EB0012_SS_Ecobank Hospital Road, Ogoja, Cross River",64cfd99076b9 - USEDASREPLACEMENT,19965,0,UTC,,,,False,True,0,0,,1,0,1603985538,0,False,solar,
313,134655,1,True,True,NEW NKPPO,0cb2b7cc5ee3 - USEDASREPLACEMENT,19965,0,UTC,,,,False,True,0,0,,1,0,1635077430,0,False,solar,
314,124438,1,True,True,PB0009_SW_Polaris Epe,94e36dd4eb55,19965,0,UTC,,,,True,True,1,1,,1,0,1629567074,0,False,solar,
315,130051,1,True,True,"PB0011_SW_POLARIS OGBOMOSO, OYO STATE",0cb2b7b986a3,19965,0,Africa/Lagos,,,"{""type"":""rectangle"",""coords"":{""northeast"":{""lat"":0.7397255287591361,""lng"":0.5749509483575821},""southwest"":{""lat"":-0.40282872650335594,""lng"":-0.4467775672674179}}}",True,True,0,0,,1,0,1632732368,0,False,battery,
316,130128,1,True,True,PB0014_SW_Polaris Bank Adeniran Ogunsanya,0cb2b7b9959a,19965,0,UTC,09066306063,,,False,True,1,1,,1,0,1632757574,0,False,grid,
317,130859,0,True,False,PB0015_SW_Polaris Osapa,0479b7ec5dea,19965,0,Africa/Lagos,,,,True,True,0,0,,1,0,1633097523,0,False,grid,
318,129898,1,True,True,PB0017_SW_Polaris Bank Ikotun,0cb2b7cd449f,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1632572854,0,False,generator,
319,134201,0,True,False,PB0020_NC_Polaris Bank Garki,0cb2b7b99a62,19965,0,UTC,,,,False,True,0,0,,1,0,1634829419,0,False,solar,
320,129913,1,True,True,PB0022_SW_POLARIS OSOLO WAY,0cb2b7b81b2b,19965,0,Africa/Lagos,,,,True,True,0,0,,1,0,1632579674,0,False,battery,
321,127734,1,True,True,PB0026_SW_Polaris 1st  Avenue_Festac,94e36dce9010,19965,0,UTC,,,,False,True,1,1,,1,0,1631469083,0,False,solar,
322,132095,1,True,True,PB0027_SW_Polaris Sango-Otta,0cb2b7b9f117,19965,0,UTC,,,,False,True,0,0,,1,0,1633792868,0,False,generator,
323,28963,1,True,True,PV test site-main office ikoyi,9884e3b38940,19965,0,Africa/Lagos,+2349090849683,,,False,True,0,0,,1,0,1543233850,0,False,battery,
324,40884,0,True,False,"RC0001_SW_Rainbow College, Surulere, Lagos",6064054cab75,19965,0,UTC,,,,False,True,1,1,,1,0,1564489716,0,False,solar,
325,123088,1,True,True,"RJ0001_SW_RJOLAD Hospital, Gbagada, Lagos",0cb2b7b9f657,19965,0,UTC,,,,False,True,0,0,,1,0,1628756425,0,False,grid,
326,17245,0,True,False,"SB0003_SW_Stanbic IBTC Ejigbo, Lagos.",985dadcb9d19,19965,0,Africa/Lagos,,"<p>Commission Date:</p>

<p>No of Panels:</p>

<p>No of ACs:</p>

<p>&nbsp;</p>
",,False,True,0,0,,1,0,1515441931,0,False,battery,
327,17873,0,True,False,"SB0004_SW_Stanbic IBTC Igando, Lagos",985dadcb23ab,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1517586461,0,False,battery,
328,17398,0,True,False,"SB0005_SW_Stanbic IBTC Ikotun, Lagos",38d2692bc25f,19965,0,Africa/Lagos,,,,False,True,0,0,1500.0,1,0,1516007859,0,False,grid,
